time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-04-04T13:51:46.580Z,6.818,93.205,30,4.1,mb,10,182.7,,0.8,us,usp000edpc,2014-11-07T01:28:43.222Z,"255 km WNW of Sabang, Indonesia",earthquake,,,,2,reviewed,us,us
2006-04-04T10:53:46.840Z,0.214,97.252,30,4.4,mb,14,89.7,,1.17,us,usp000ednz,2014-11-07T01:28:43.181Z,"236 km SSW of Singkil, Indonesia",earthquake,,,,2,reviewed,us,us
2006-04-04T10:36:59.330Z,0.295,97.347,33.8,5.1,mwc,237,26.9,,0.84,us,usp000ednx,2016-11-10T01:19:59.799Z,"225 km SSW of Singkil, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-04-04T07:37:23.320Z,-6.36,129.896,117,4.4,mb,8,248.3,,1.48,us,usp000ednn,2014-11-07T01:28:43.056Z,Banda Sea,earthquake,,51.3,,2,reviewed,us,us
2006-04-03T12:05:09.410Z,5.902,126.864,73.8,4.2,mb,26,133.8,,1.1,us,usp000edkv,2014-11-07T01:28:42.761Z,"91 km SE of Pondaguitan, Philippines",earthquake,,15.5,,10,reviewed,us,us
2006-04-03T03:40:58.940Z,1.312,127.932,30,4.6,mb,11,178.6,,0.84,us,usp000edk7,2014-11-07T01:28:42.676Z,"46 km S of Tobelo, Indonesia",earthquake,,,,4,reviewed,us,us
2006-04-03T01:22:21.180Z,-3.455,127.57,35,4.8,mb,49,104.3,,1.18,us,usp000edju,2014-11-07T01:28:42.560Z,"73 km WNW of Ambon, Indonesia",earthquake,,,,21,reviewed,us,us
2006-04-03T00:56:46.140Z,1.371,126.253,35,4.1,mb,11,175.1,,0.53,us,usp000edjs,2014-11-07T01:28:42.555Z,"141 km WNW of Ternate, Indonesia",earthquake,,,,3,reviewed,us,us
2006-04-02T23:47:47.680Z,1.946,96.417,30,3.9,mb,14,145.4,,1.23,us,usp000edjj,2014-11-07T01:28:42.477Z,"59 km S of Sinabang, Indonesia",earthquake,,,,3,reviewed,us,us
2006-04-02T22:40:51.540Z,-2.94,136.812,35,3.7,mb,10,119.1,,0.9,us,usp000edjd,2014-11-07T01:28:42.450Z,"152 km ENE of Nabire, Indonesia",earthquake,,,,2,reviewed,us,us
2006-04-02T19:15:43.220Z,4.022,95.661,30,0,,5,223.3,,0.65,us,usp000edhx,2014-11-07T01:28:42.385Z,"53 km WSW of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,us
2006-04-02T18:04:20.910Z,-10.111,118.935,58.3,4,mb,14,147.8,,1.13,us,usp000edhv,2014-11-07T01:28:42.379Z,"south of Sumbawa, Indonesia",earthquake,,18.8,,3,reviewed,us,us
2006-04-02T10:40:01.850Z,1.346,126.352,119.2,4.4,mb,19,132.3,,0.85,us,usp000edh7,2014-11-07T01:28:42.263Z,"130 km WNW of Ternate, Indonesia",earthquake,,25.4,,7,reviewed,us,us
2006-04-02T08:30:27.160Z,2.412,96.394,26.7,5.4,mwc,206,26.9,,0.77,us,usp000edgy,2022-05-02T18:14:13.242Z,"7 km SSE of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-04-02T04:55:15.470Z,7.385,126.483,94.9,4,mb,9,134.9,,0.74,us,usp000edgn,2014-11-07T01:28:41.983Z,"6 km NW of San Pedro, Philippines",earthquake,,23.9,,1,reviewed,us,us
2006-04-02T03:20:48.520Z,4.87,127.343,100,4.1,mb,12,193.6,,0.63,us,usp000edgk,2014-11-07T01:28:41.974Z,"209 km SE of Pondaguitan, Philippines",earthquake,,,,6,reviewed,us,us
2006-04-02T00:21:20.310Z,3.714,126.436,35,4.6,mb,29,120.4,,0.93,us,usp000edgb,2014-11-07T01:28:41.897Z,"215 km SSE of Sarangani, Philippines",earthquake,,,,12,reviewed,us,us
2006-04-01T23:53:36.290Z,-6.939,128.86,35,0,,5,175.8,,1.3,us,usp000edga,2014-11-07T01:28:41.894Z,"269 km NE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,us
2006-04-01T21:50:11.370Z,3.785,126.613,96.7,4.9,mb,69,59.5,,1.32,us,usp000edg6,2014-11-07T01:28:41.856Z,"219 km SE of Sarangani, Philippines",earthquake,,12.4,,20,reviewed,us,us
2006-04-01T21:44:29.870Z,3.782,126.407,45.5,5.6,mwc,116,56.9,,1.15,us,usp000edg4,2022-05-02T15:28:47.820Z,"207 km SSE of Sarangani, Philippines",earthquake,,12,,,reviewed,us,hrv
2006-04-01T21:16:09.800Z,-4.824,126.553,424.6,5.2,mwc,98,52.5,,0.84,us,usp000edg1,2016-11-10T00:20:32.887Z,"219 km SW of Ambon, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-04-01T20:25:18.260Z,2.637,129.076,200,0,,8,182,,0.62,us,usp000edfx,2014-11-07T01:28:41.695Z,"155 km NE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,us
2006-04-01T18:36:23.210Z,-6.977,129.099,35,4.3,mb,15,176.7,,1.31,us,usp000edfk,2014-11-07T01:28:41.628Z,"287 km NE of Lospalos, Timor Leste",earthquake,,,,4,reviewed,us,us
2006-04-01T15:26:23.420Z,2.424,99.099,159.9,3.7,mb,7,197.4,,0.4,us,usp000edf7,2014-11-07T01:28:41.447Z,"32 km SE of Parapat, Indonesia",earthquake,,7.3,,1,reviewed,us,us
2006-04-01T12:34:06.120Z,-6.646,128.349,274.3,4,mb,13,146.1,,1.06,us,usp000edeu,2014-11-07T01:28:41.350Z,Banda Sea,earthquake,,24.7,,7,reviewed,us,us
2006-04-01T10:34:48.380Z,2.271,94.926,28,5.3,mwc,117,29.6,,0.73,us,usp000ede9,2016-11-09T06:11:29.908Z,"163 km W of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-04-01T02:36:35.640Z,4.547,94.971,53,4.6,mb,39,179.2,,0.61,us,usp000edcv,2014-11-07T01:28:39.776Z,"117 km SSW of Banda Aceh, Indonesia",earthquake,,11,,12,reviewed,us,us
2006-04-01T01:01:46.570Z,4.887,127.643,100,4.8,mb,32,101.3,,0.65,us,usp000edcr,2014-11-07T01:28:39.396Z,"230 km SE of Pondaguitan, Philippines",earthquake,,,,11,reviewed,us,us
2006-03-31T23:30:09.530Z,2.719,96.187,50,4.3,mb,23,204.4,,0.64,us,usp000edcn,2014-11-07T01:28:37.551Z,"34 km NW of Sinabang, Indonesia",earthquake,,,,7,reviewed,us,us
2006-03-31T22:23:29.130Z,-5.787,130.868,35,4.5,mb,8,194,,1.34,us,usp000edce,2014-11-07T01:28:37.540Z,"209 km W of Tual, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-31T21:14:45.200Z,3.798,126.344,37,6.2,mwb,346,40.5,,0.98,us,usp000edc9,2022-05-02T15:28:35.766Z,"202 km SSE of Sarangani, Philippines",earthquake,,,,,reviewed,us,us
2006-03-31T19:42:34.540Z,-8.291,119.707,212.6,4,mb,8,182.4,,0.76,us,usp000edc5,2014-11-07T01:28:37.469Z,"30 km NW of Labuan Bajo, Indonesia",earthquake,,35,,2,reviewed,us,us
2006-03-31T19:09:58.140Z,-9.21,120.574,80.4,4.4,mb,9,148.3,,1.1,us,usp000edc3,2014-11-07T01:28:37.466Z,"59 km NE of Waingapu, Indonesia",earthquake,,23.3,,3,reviewed,us,us
2006-03-31T18:22:30.860Z,-2.719,139.09,10,3.9,mb,9,150.6,,1.01,us,usp000edby,2014-11-07T01:28:37.454Z,"172 km W of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-31T15:39:42.010Z,2.954,128.259,167.7,4.3,mb,36,124.7,,0.96,us,usp000edbt,2014-11-07T01:28:37.437Z,"138 km NNE of Tobelo, Indonesia",earthquake,,22,,15,reviewed,us,us
2006-03-31T12:06:29.300Z,2.579,128.768,215.8,0,,11,172.6,,0.82,us,usp000edbb,2014-11-07T01:28:37.336Z,"126 km NE of Tobelo, Indonesia",earthquake,,72.9,,,reviewed,us,us
2006-03-31T09:06:18.060Z,2.232,97.113,30,4.7,mb,40,90.8,,0.73,us,usp000edb6,2014-11-07T01:28:37.312Z,"75 km W of Singkil, Indonesia",earthquake,,,,12,reviewed,us,us
2006-03-31T07:49:41.780Z,-6.296,127.701,443.1,3.9,mb,9,171.7,,0.46,us,usp000edb2,2014-11-07T01:28:37.307Z,"258 km NNE of Lospalos, Timor Leste",earthquake,,47.4,,2,reviewed,us,us
2006-03-31T03:30:39.550Z,-6.759,128.212,408.3,3.6,mb,12,146.1,,0.75,us,usp000edam,2014-11-07T01:28:37.242Z,"236 km NE of Lospalos, Timor Leste",earthquake,,55.5,,3,reviewed,us,us
2006-03-30T20:50:40.980Z,-3.013,128.376,10,3.9,mb,8,179.4,,1.47,us,usp000ed9u,2014-11-07T01:28:37.101Z,"70 km WNW of Amahai, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-30T16:27:30.660Z,5.376,94.462,30,4.1,mb,20,150.1,,0.64,us,usp000ed9e,2014-11-07T01:28:37.047Z,"98 km W of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2006-03-30T15:18:31.100Z,-1.278,129.49,21,4.6,mb,37,90.1,,1.01,us,usp000ed99,2014-11-07T01:28:37.026Z,"201 km WSW of Sorong, Indonesia",earthquake,,,,17,reviewed,us,us
2006-03-29T20:41:30.060Z,-3.961,140.973,60,4.2,mb,7,227.8,,0.86,us,usp000ed7z,2014-11-07T01:28:36.878Z,"145 km SSW of Vanimo, Papua New Guinea",earthquake,,0,,2,reviewed,us,us
2006-03-29T08:54:45.380Z,-8.133,121.319,165.1,4.6,mb,13,149.3,,0.91,us,usp000ed6s,2014-11-07T01:28:36.680Z,"87 km NNW of Ende, Indonesia",earthquake,,23.9,,3,reviewed,us,us
2006-03-28T22:26:51.930Z,1.481,126.389,84.9,4.6,mb,33,141.1,,0.96,us,usp000ed5k,2014-11-07T01:28:36.514Z,"134 km NW of Ternate, Indonesia",earthquake,,15.1,,13,reviewed,us,us
2006-03-28T22:10:50.290Z,-5.158,134.523,30,4.1,mb,16,91.8,,0.91,us,usp000ed5h,2014-11-07T01:28:36.509Z,"203 km ENE of Tual, Indonesia",earthquake,,0,,6,reviewed,us,us
2006-03-28T21:36:01.320Z,1.234,97.101,23.8,4.4,mb,29,100,,0.69,us,usp000ed5f,2014-11-07T01:28:36.503Z,"139 km SSW of Singkil, Indonesia",earthquake,,,,10,reviewed,us,us
2006-03-28T18:12:07.440Z,1.27,97.108,22,4.7,mb,46,48.3,,0.98,us,usp000ed54,2014-11-07T01:28:36.472Z,"135 km SW of Singkil, Indonesia",earthquake,,,,22,reviewed,us,us
2006-03-28T13:11:34.180Z,2.59,95.82,30,4.7,mb,34,180.1,,0.9,us,usp000ed4e,2014-11-07T01:28:36.375Z,"63 km W of Sinabang, Indonesia",earthquake,,,,12,reviewed,us,us
2006-03-28T10:46:54.750Z,1.803,127.552,30,4.5,mb,13,178.2,,1.13,us,usp000ed48,2014-11-07T01:28:36.358Z,"51 km W of Tobelo, Indonesia",earthquake,,,,5,reviewed,us,us
2006-03-28T08:35:43.320Z,3.462,97.224,30,4.9,mwc,97,38,,1.03,us,usp000ed43,2021-10-20T18:09:59.425Z,"132 km WSW of Pangkalan Brandan, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-28T03:06:54.500Z,6.581,127.536,32.3,4.1,mb,16,178.9,,1.19,us,usp000ed3p,2014-11-07T01:28:36.280Z,"130 km ESE of San Ignacio, Philippines",earthquake,,47.7,,5,reviewed,us,us
2006-03-27T23:05:48.830Z,-8.726,127.377,35,4.2,mb,16,145.4,,1.04,us,usp000ed39,2014-11-07T01:28:36.238Z,"47 km ESE of Lospalos, Timor Leste",earthquake,,,,9,reviewed,us,us
2006-03-27T22:55:40.240Z,-2.861,127.86,35,4.1,mb,10,175.1,,1.17,us,usp000ed38,2014-11-07T01:28:36.237Z,"99 km NNW of Ambon, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-27T21:48:50.940Z,0.41,98.081,10,4.3,mb,27,180.2,,1.02,us,usp000ed36,2014-11-07T01:28:36.233Z,"166 km SSW of Sibolga, Indonesia",earthquake,,,,3,reviewed,us,us
2006-03-27T19:44:45.390Z,-10.769,111.547,10,4.3,mb,9,167.3,,1.16,us,usp000ed2y,2014-11-07T01:28:36.180Z,"295 km S of Boyolangu, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-27T16:58:36.240Z,0.964,97.219,22.5,4.6,mb,41,90.1,,1.04,us,usp000ed2u,2014-11-07T01:28:36.169Z,"159 km SSW of Singkil, Indonesia",earthquake,,,,15,reviewed,us,us
2006-03-27T14:39:23.160Z,0.535,98.157,30,3.8,mb,8,213.1,,0.39,us,usp000ed2m,2014-11-07T01:28:36.153Z,"150 km SSW of Sibolga, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-27T09:06:09.050Z,-3.426,135.419,43.6,4.8,mwc,54,86.7,,0.96,us,usp000ed29,2016-11-10T01:19:27.582Z,"11 km SW of Nabire, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-27T01:24:25.420Z,-7.203,129.052,110.1,4.4,mb,21,116,,1.1,us,usp000ed1h,2014-11-07T01:28:36.011Z,"269 km ENE of Lospalos, Timor Leste",earthquake,,25.8,,8,reviewed,us,us
2006-03-27T01:07:12.410Z,0.987,126.118,35,4.6,mb,16,140.9,,0.77,us,usp000ed1e,2014-11-07T01:28:35.991Z,"138 km ESE of Tondano, Indonesia",earthquake,,,,8,reviewed,us,us
2006-03-26T20:43:03.670Z,-4.865,102.313,35,4.2,mb,12,197.7,,0.36,us,usp000ed0u,2014-11-07T01:28:35.922Z,"117 km S of Bengkulu, Indonesia",earthquake,,,,5,reviewed,us,us
2006-03-26T18:52:03.840Z,-6.66,127.33,414.8,4.4,mb,63,62.6,,0.81,us,usp000ed0p,2014-11-07T01:28:35.886Z,"209 km N of Lospalos, Timor Leste",earthquake,,8.2,,23,reviewed,us,us
2006-03-26T14:41:10.670Z,-0.482,130.186,10,4.3,mb,14,151.4,,0.76,us,usp000ed0c,2014-11-07T01:28:35.809Z,"127 km WNW of Sorong, Indonesia",earthquake,,,,6,reviewed,us,us
2006-03-26T13:24:17.100Z,-7.079,124.14,601.2,4.1,mb,10,173.5,,0.6,us,usp000ed06,2014-11-07T01:28:35.798Z,"206 km NW of Maubara, Timor Leste",earthquake,,30.5,,5,reviewed,us,us
2006-03-26T10:30:19.090Z,2.212,92.518,23.1,4.2,mb,18,168.5,,0.81,us,usp000eczz,2014-11-07T01:28:35.781Z,off the west coast of northern Sumatra,earthquake,,,,5,reviewed,us,us
2006-03-26T09:22:01.590Z,-7.396,128.488,144.4,4.7,mb,35,74.4,,1,us,usp000eczq,2014-11-07T01:28:35.752Z,"206 km NE of Lospalos, Timor Leste",earthquake,,14.2,,13,reviewed,us,us
2006-03-26T01:26:43.400Z,-6.324,125.357,550,4.4,mb,27,118,,0.75,us,usp000ecyt,2014-11-07T01:28:35.635Z,"247 km N of Metinaro, Timor Leste",earthquake,,,,17,reviewed,us,us
2006-03-26T00:01:33.460Z,1.687,97.042,25.7,4.4,mb,29,95.8,,0.7,us,usp000ecyp,2014-11-07T01:28:35.613Z,"106 km SW of Singkil, Indonesia",earthquake,,,,11,reviewed,us,us
2006-03-25T18:53:55.120Z,-3.625,127.632,90.3,4.5,mb,27,127.4,,0.62,us,usp000ecy6,2014-11-07T01:28:35.543Z,"61 km W of Ambon, Indonesia",earthquake,,18,,13,reviewed,us,us
2006-03-25T18:10:49.590Z,3.578,126.709,41.7,4.5,mb,29,133.8,,0.93,us,usp000ecy2,2014-11-07T01:28:35.536Z,"244 km SE of Sarangani, Philippines",earthquake,,17.8,,17,reviewed,us,us
2006-03-25T12:13:56.740Z,-3.216,130.024,50,4.2,mb,16,135.2,,1.12,us,usp000ecx2,2014-11-07T01:28:35.380Z,"123 km E of Amahai, Indonesia",earthquake,,0,,7,reviewed,us,us
2006-03-25T06:59:51.510Z,2.604,94.57,30,4.7,mb,10,182.1,,0.49,us,usp000ecw3,2014-11-07T01:28:35.021Z,"201 km W of Sinabang, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-25T06:42:07.660Z,-10.935,119.038,40,4.4,mb,12,146.6,,1.35,us,usp000ecw2,2014-11-07T01:28:35.019Z,"195 km SW of Waingapu, Indonesia",earthquake,,0,,3,reviewed,us,us
2006-03-25T03:29:25.430Z,-6.537,130.255,100.4,4.2,mb,11,125.6,,0.87,us,usp000ecvt,2014-11-07T01:28:34.988Z,"294 km WSW of Tual, Indonesia",earthquake,,34.7,,2,reviewed,us,us
2006-03-25T02:10:50.100Z,-3.459,127.447,14.6,4.2,mb,16,140.3,,1.24,us,usp000ecvg,2014-11-07T01:28:34.952Z,"85 km WNW of Ambon, Indonesia",earthquake,,61.2,,4,reviewed,us,us
2006-03-25T00:45:54.350Z,4.723,93.084,30,4.4,mb,27,155,,0.84,us,usp000ecva,2014-11-07T01:28:34.940Z,"265 km WSW of Banda Aceh, Indonesia",earthquake,,,,9,reviewed,us,us
2006-03-24T23:12:39.000Z,-5.545,110.111,551.3,4.2,mb,28,68.8,,1.02,us,usp000ecv5,2014-11-07T01:28:34.908Z,"123 km NNW of Batang, Indonesia",earthquake,,,,16,reviewed,us,us
2006-03-24T21:45:32.180Z,-4.383,140.082,68.9,4.3,mb,11,160.7,,1.03,us,usp000ecuy,2014-11-07T01:28:34.865Z,"206 km SSW of Abepura, Indonesia",earthquake,,19.6,,2,reviewed,us,us
2006-03-24T17:25:59.000Z,6.219,126.812,35,4.3,mb,13,179.3,,1.54,us,usp000ecuk,2014-11-07T01:28:34.801Z,"Mindanao, Philippines",earthquake,,,,5,reviewed,us,us
2006-03-24T11:56:53.950Z,-0.326,124.793,74.7,4.6,mb,26,129.4,,1.09,us,usp000ecua,2014-11-07T01:28:34.755Z,"180 km S of Tondano, Indonesia",earthquake,,18,,12,reviewed,us,us
2006-03-24T07:28:58.350Z,-6.71,130.451,12,3.8,mb,11,116.1,,0.9,us,usp000ectz,2014-11-07T01:28:34.729Z,"281 km WSW of Tual, Indonesia",earthquake,,49.3,,2,reviewed,us,us
2006-03-24T04:43:02.330Z,2.954,96.687,30,4,mb,11,115.7,,0.85,us,usp000ectq,2014-11-07T01:28:34.700Z,"Simeulue, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-24T02:53:44.760Z,-2.647,141.844,23.1,4.4,mb,22,50.8,,1.12,us,usp000ectk,2014-11-07T01:28:34.693Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,11,reviewed,us,us
2006-03-24T02:11:25.810Z,4.717,126.979,117.3,4.3,mb,24,127.7,,0.57,us,usp000ectj,2014-11-07T01:28:34.691Z,"184 km ESE of Sarangani, Philippines",earthquake,,38.4,,12,reviewed,us,us
2006-03-23T23:41:05.070Z,-5.168,129.655,128.1,3.5,mb,7,133.2,,0.63,us,usp000ect6,2014-11-07T01:28:34.666Z,"218 km SSE of Amahai, Indonesia",earthquake,,43.5,,1,reviewed,us,us
2006-03-23T23:11:41.740Z,-7.282,129.937,35,3.8,mb,9,180,,0.93,us,usp000ect3,2014-11-07T01:28:34.654Z,"Kepulauan Babar, Indonesia",earthquake,,,,3,reviewed,us,us
2006-03-23T22:40:31.660Z,0.167,97.773,30,4.1,mb,15,196.5,,0.59,us,usp000ect0,2014-11-07T01:28:34.648Z,"207 km SSW of Sibolga, Indonesia",earthquake,,,,5,reviewed,us,us
2006-03-23T22:39:57.130Z,0.172,97.769,30,3.8,mb,9,208.9,,0.49,us,usp000ecsz,2014-11-07T01:28:34.647Z,"206 km SSW of Sibolga, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-23T04:02:53.620Z,-6.659,128.169,429.1,4.4,mb,10,116.7,,0.44,us,usp000ecrp,2014-11-07T01:28:34.518Z,"243 km NNE of Lospalos, Timor Leste",earthquake,,26.2,,2,reviewed,us,us
2006-03-23T00:19:08.670Z,2.245,96.46,55.1,4.6,mb,31,179.9,,0.61,us,usp000ecra,2014-11-07T01:28:34.469Z,"Simeulue, Indonesia",earthquake,,15.4,,12,reviewed,us,us
2006-03-22T23:09:55.400Z,-6.109,101.226,30,4.4,mb,14,107.7,,1.26,us,usp000ecr4,2014-11-07T01:28:34.458Z,"280 km SSW of Bengkulu, Indonesia",earthquake,,,,3,reviewed,us,us
2006-03-22T13:02:42.650Z,2.137,96.842,30,4.5,mb,40,87,,0.88,us,usp000ecqc,2014-11-07T01:28:34.380Z,"63 km SE of Sinabang, Indonesia",earthquake,,,,19,reviewed,us,us
2006-03-22T10:08:49.280Z,2.719,95.681,25,5,mwc,79,85.6,,0.8,us,usp000ecpv,2022-05-02T15:27:30.226Z,"82 km WNW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-21T20:02:15.630Z,-3.544,141.598,38.6,4.6,mb,27,84.6,,0.83,us,usp000ecnp,2014-11-07T01:28:34.124Z,"94 km WSW of Aitape, Papua New Guinea",earthquake,,14.1,,11,reviewed,us,us
2006-03-21T17:20:22.760Z,-0.406,98.189,35,4.2,mb,9,218.3,,0.37,us,usp000ecnd,2014-11-07T01:28:34.105Z,"216 km W of Pariaman, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-21T16:57:18.170Z,-7.617,129.973,20,4.1,mb,6,115,,1.38,us,usp000ecnb,2014-11-07T01:28:34.102Z,"Kepulauan Babar, Indonesia",earthquake,,0,,1,reviewed,us,us
2006-03-21T14:37:34.490Z,5.372,126.79,37.9,4.6,mb,25,134.6,,0.9,us,usp000ecn8,2014-11-07T01:28:34.096Z,"128 km SSE of Pondaguitan, Philippines",earthquake,,12.1,,7,reviewed,us,us
2006-03-21T14:12:38.700Z,-6.252,127.788,450,3.7,mb,10,172.5,,0.35,us,usp000ecn6,2014-11-07T01:28:34.093Z,"265 km NNE of Lospalos, Timor Leste",earthquake,,,,3,reviewed,us,us
2006-03-21T06:10:04.980Z,7.872,91.92,35.2,4.3,mb,23,134.6,,0.69,us,usp000ecm9,2014-11-07T01:28:33.985Z,"Nicobar Islands, India region",earthquake,,9.6,,7,reviewed,us,us
2006-03-20T19:28:41.010Z,5.452,126.694,86,4.7,mb,40,134.5,,0.83,us,usp000ecjs,2014-11-07T01:28:33.787Z,"115 km SSE of Pondaguitan, Philippines",earthquake,,9.8,,17,reviewed,us,us
2006-03-20T17:09:08.110Z,-3.34,135.575,35,3.7,mb,5,159.7,,1.42,us,usp000ecjc,2014-11-07T01:28:33.693Z,"8 km ENE of Nabire, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-20T15:48:55.330Z,-3.466,127.491,35,3.9,mb,10,133,,1.27,us,usp000ecj8,2014-11-07T01:28:33.685Z,"81 km WNW of Ambon, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-20T10:46:28.530Z,2.021,96.374,29,4.7,mb,29,180.2,,0.9,us,usp000echr,2014-11-07T01:28:33.589Z,"50 km S of Sinabang, Indonesia",earthquake,,,,11,reviewed,us,us
2006-03-20T06:32:06.580Z,4.403,94.835,30,4.3,mb,21,190.6,,0.91,us,usp000echh,2014-11-07T01:28:33.573Z,"137 km SSW of Banda Aceh, Indonesia",earthquake,,,,7,reviewed,us,us
2006-03-19T17:51:20.690Z,-8.588,118.23,117,4.1,mb,11,159.7,,0.51,us,usp000ecga,2014-11-07T01:28:33.431Z,"26 km WSW of Dompu, Indonesia",earthquake,,25,,2,reviewed,us,us
2006-03-19T17:02:36.170Z,1.212,126.583,60.5,4.2,mb,16,142.2,,0.67,us,usp000ecg8,2014-11-07T01:28:33.427Z,"100 km WNW of Ternate, Indonesia",earthquake,,30,,3,reviewed,us,us
2006-03-19T15:04:42.930Z,4.434,94.92,30,4.3,mb,27,137.8,,0.78,us,usp000ecg0,2014-11-07T01:28:33.407Z,"130 km SSW of Banda Aceh, Indonesia",earthquake,,,,6,reviewed,us,us
2006-03-19T13:29:53.810Z,3.948,95.713,30,4.2,mb,17,183.6,,0.58,us,usp000ecfx,2014-11-07T01:28:33.381Z,"50 km WSW of Meulaboh, Indonesia",earthquake,,,,6,reviewed,us,us
2006-03-19T10:33:04.830Z,-7.941,117.114,276,4.1,mb,10,143.1,,1.01,us,usp000ecfh,2014-11-07T01:28:33.329Z,"66 km NW of Pototano, Indonesia",earthquake,,30.8,,3,reviewed,us,us
2006-03-19T07:09:32.360Z,5.329,94.214,30,4.7,mb,16,183.4,,0.84,us,usp000ecf8,2014-11-07T01:28:33.303Z,"126 km W of Banda Aceh, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-19T04:36:27.160Z,2.94,93.972,28.4,5,mwc,127,40.2,,0.71,us,usp000ecey,2016-11-10T01:19:02.901Z,"272 km W of Sinabang, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-19T04:24:32.470Z,4.134,96.048,48.7,5.2,mwc,272,35,,0.75,us,usp000ecew,2022-05-02T15:26:53.108Z,"8 km W of Meulaboh, Indonesia",earthquake,,,,,reviewed,us,hrv
2006-03-19T03:37:31.570Z,0.913,125.841,35,4.3,mb,8,173.9,,1.26,us,usp000eceu,2014-11-07T01:28:33.127Z,"112 km ESE of Tondano, Indonesia",earthquake,,,,3,reviewed,us,us
2006-03-18T22:43:10.790Z,2.761,95.471,23.7,3.9,mb,9,211.1,,0.51,us,usp000eceb,2014-11-07T01:28:32.630Z,"105 km WNW of Sinabang, Indonesia",earthquake,,,,1,reviewed,us,us
2006-03-18T16:34:33.760Z,-5.639,141.968,35,4.5,mb,17,102.4,,1.1,us,usp000ece1,2014-11-07T01:28:32.601Z,"92 km NE of Kiunga, Papua New Guinea",earthquake,,0,,7,reviewed,us,us
2006-03-18T11:14:51.110Z,4.711,126.217,83.7,4.9,mwc,115,48.2,,1.04,us,usp000ecdh,2016-11-10T01:18:58.333Z,"113 km SE of Sarangani, Philippines",earthquake,,,,,reviewed,us,hrv
2006-03-18T10:56:39.370Z,6.856,92.782,12.8,4.3,mb,18,179.9,,0.79,us,usp000ecdg,2014-11-07T01:28:32.518Z,"Nicobar Islands, India region",earthquake,,31.4,,4,reviewed,us,us
2006-03-18T04:00:04.690Z,3.191,124.651,458.2,3.7,mb,12,170.9,,0.6,us,usp000eccz,2014-11-07T01:28:32.477Z,"190 km N of Manado, Indonesia",earthquake,,44.5,,4,reviewed,us,us
2006-03-18T03:46:44.040Z,1.74,97.662,30,3.9,mb,11,199.7,,0.6,us,usp000eccy,2014-11-07T01:28:32.476Z,"62 km SSW of Singkil, Indonesia",earthquake,,,,2,reviewed,us,us
2006-03-18T03:39:18.550Z,5.205,125.702,55.9,4.2,mb,16,145.6,,1.24,us,usp000eccx,2014-11-07T01:28:32.474Z,"34 km SE of Sarangani, Philippines",earthquake,,20.3,,6,reviewed,us,us
2006-03-18T03:27:58.290Z,-7.637,128.301,177.1,3.8,mb,9,171.7,,1.1,us,usp000eccw,2014-11-07T01:28:32.472Z,"173 km NE of Lospalos, Timor Leste",earthquake,,51.4,,4,reviewed,us,us
2006-03-18T02:40:21.000Z,-7.02,129.558,105.8,4.7,mb,83,61,,0.96,us,usp000ecct,2014-11-07T01:28:32.461Z,"Kepulauan Babar, Indonesia",earthquake,,8.9,,22,reviewed,us,us
2006-03-17T21:57:23.700Z,2.166,96.681,39.3,4.7,mb,28,179.8,,0.57,us,usp000eccf,2014-11-07T01:28:32.441Z,"48 km SE of Sinabang, Indonesia",earthquake,,15.2,,9,reviewed,us,us
2006-03-17T20:36:21.350Z,1.063,98.818,100.4,4.3,mb,19,157.1,,1.04,us,usp000eccb,2014-11-07T01:28:32.418Z,"northern Sumatra, Indonesia",earthquake,,15.2,,6,reviewed,us,us
