time,latitude,longitude,depth,mag,magType,place,provinsi
2013-06-05 11:55:11.500000+00:00,-3.26,139.055,59.6,5.2,mb,"190 km WSW of Abepura, Indonesia",PAPUA
2013-06-03 10:17:48.940000+00:00,-2.752,138.673,12.0,4.1,mb,"218 km W of Abepura, Indonesia",PAPUA
2013-05-31 05:24:21.560000+00:00,-3.562,130.328,76.9,4.5,mb,"158 km E of Amahai, Indonesia",MALUKU
2013-05-29 04:06:52.220000+00:00,-2.875,139.223,48.8,4.1,mb,"159 km W of Abepura, Indonesia",PAPUA
2013-05-28 10:24:07.460000+00:00,-3.027,129.777,27.2,4.6,mb,"101 km ENE of Amahai, Indonesia",MALUKU
2013-05-28 08:02:51.040000+00:00,4.889,96.071,35.0,4.0,mb,"43 km SSW of Reuleuet, Indonesia",ACEH
2013-05-26 13:04:32.380000+00:00,-3.399,138.437,75.9,4.7,mb,"259 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-05-26 12:25:15.830000+00:00,-1.962,115.866,36.2,4.7,mb,"85 km NE of Amuntai, Indonesia",KALIMANTAN TIMUR
2013-05-24 08:58:35.720000+00:00,0.604,122.799,100.2,4.5,mb,"30 km WNW of Gorontalo, Indonesia",GORONTALO
2013-05-24 04:42:27.490000+00:00,-1.641,135.562,15.8,4.4,mb,"75 km SW of Insrom, Indonesia",PAPUA
2013-05-24 00:24:52.120000+00:00,-3.643,135.983,38.0,4.0,mb,"62 km ESE of Nabire, Indonesia",PAPUA TENGAH
2013-05-23 19:07:19.020000+00:00,-9.903,124.586,30.4,4.5,mb,"33 km E of Soe, Indonesia",NUSA TENGGARA TIMUR
2013-05-22 20:28:54.150000+00:00,-0.864,133.75,30.0,4.3,mb,"34 km W of Manokwari, Indonesia",PAPUA BARAT
2013-05-22 19:31:00.020000+00:00,-3.288,102.331,28.5,4.2,mb,"29 km NW of Curup, Indonesia",BENGKULU
2013-05-20 14:55:46.770000+00:00,0.492,123.766,211.9,4.6,mb,"78 km E of Gorontalo, Indonesia",SULAWESI UTARA
2013-05-17 21:27:56.060000+00:00,1.359,98.946,115.8,4.2,mb,"36 km W of Padangsidempuan, Indonesia",SUMATERA UTARA
2013-05-16 20:32:41.310000+00:00,-3.101,128.713,49.5,4.4,mb,"35 km NW of Amahai, Indonesia",MALUKU
2013-05-16 19:57:45.590000+00:00,-1.589,137.851,65.1,4.4,mb,"202 km ESE of Biak, Indonesia",PAPUA
2013-05-16 06:13:50.660000+00:00,-8.739,117.506,142.7,4.3,mb,"28 km SSE of Sumbawa Besar, Indonesia",NUSA TENGGARA BARAT
2013-05-16 01:11:28.940000+00:00,0.031,100.414,164.8,4.7,mb,"36 km NW of Payakumbuh, Indonesia",SUMATERA BARAT
2013-05-15 16:22:31.210000+00:00,-2.223,102.24,56.8,4.0,mb,"96 km E of Sungai Penuh, Indonesia",JAMBI
2013-05-15 14:17:40.230000+00:00,-3.711,135.639,60.1,4.2,mb,"41 km SSE of Nabire, Indonesia",PAPUA TENGAH
2013-05-15 09:48:34.920000+00:00,1.016,97.414,35.0,4.6,mb,"146 km SSW of Singkil, Indonesia",SUMATERA UTARA
2013-05-13 13:21:09.200000+00:00,-3.001,130.161,24.5,4.4,mb,"142 km ENE of Amahai, Indonesia",MALUKU
2013-05-09 22:32:27.650000+00:00,-0.662,123.255,62.3,4.7,mb,"61 km ENE of Luwuk, Indonesia",SULAWESI TENGAH
2013-05-09 13:56:41.670000+00:00,1.331,128.169,110.9,5.0,mb,"47 km SSE of Tobelo, Indonesia",MALUKU UTARA
2013-05-09 11:59:17.880000+00:00,-3.787,135.395,40.2,4.7,mb,"48 km SSW of Nabire, Indonesia",PAPUA TENGAH
2013-05-07 11:12:51.290000+00:00,-8.753,118.418,119.5,4.3,mb,"24 km SSW of Dompu, Indonesia",NUSA TENGGARA BARAT
2013-05-07 09:48:36.520000+00:00,-7.97,111.282,154.1,4.6,mb,"20 km ESE of Jatiroto, Indonesia",JAWA TIMUR
2013-05-06 22:24:33.880000+00:00,-3.4,138.525,63.0,4.7,mb,"250 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-05-06 11:12:01.930000+00:00,-7.597,107.703,15.8,4.1,mb,"52 km WSW of Singaparna, Indonesia",JAWA BARAT
2013-05-05 09:35:43.440000+00:00,4.807,96.001,29.2,4.3,mb,"55 km SW of Reuleuet, Indonesia",ACEH
2013-05-03 10:21:02.250000+00:00,-3.074,130.092,34.3,4.5,mb,"133 km ENE of Amahai, Indonesia",MALUKU
2013-04-30 10:34:12.090000+00:00,0.168,119.826,44.1,5.3,mb,"119 km N of Palu, Indonesia",SULAWESI TENGAH
2013-04-30 10:33:08.190000+00:00,0.141,119.839,58.0,5.3,mb,"116 km N of Palu, Indonesia",SULAWESI TENGAH
2013-04-29 01:41:31.340000+00:00,-3.148,136.959,20.1,4.8,mb,"163 km E of Nabire, Indonesia",PAPUA TENGAH
2013-04-27 23:31:11.320000+00:00,-3.801,139.545,90.5,4.8,mb,"179 km SW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-24 05:01:47.500000+00:00,-4.81,139.495,35.0,4.7,mb,"246 km NW of Kiunga, Papua New Guinea",PAPUA PEGUNUNGAN
2013-04-21 23:05:02.560000+00:00,-4.413,104.551,201.6,4.5,mb,"52 km SE of Baturaja, Indonesia",LAMPUNG
2013-04-21 22:26:33.480000+00:00,-3.998,140.23,39.6,4.5,mb,"161 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-21 01:32:27.410000+00:00,-2.918,138.368,2.4,4.7,mb,"254 km W of Abepura, Indonesia",PAPUA
2013-04-19 22:04:00.570000+00:00,-0.997,101.613,270.1,4.0,mb,"77 km ESE of Sijunjung, Indonesia",SUMATERA BARAT
2013-04-19 12:00:44.430000+00:00,-7.295,109.85,9.9,4.8,mb,"9 km NW of Wonosobo, Indonesia",JAWA TENGAH
2013-04-19 03:08:15.470000+00:00,4.891,96.094,39.7,4.3,mb,"41 km SSW of Reuleuet, Indonesia",ACEH
2013-04-18 03:13:12.520000+00:00,-2.792,138.778,51.4,4.5,mb,"207 km W of Abepura, Indonesia",PAPUA
2013-04-17 18:44:14.660000+00:00,-2.964,129.934,35.8,4.3,mb,"120 km ENE of Amahai, Indonesia",MALUKU
2013-04-17 06:52:42.840000+00:00,-2.767,138.827,51.8,4.1,mb,"201 km W of Abepura, Indonesia",PAPUA
2013-04-17 05:05:03.050000+00:00,-2.768,138.75,50.4,5.5,mwb,"210 km W of Abepura, Indonesia",PAPUA
2013-04-16 18:22:29.480000+00:00,-2.249,99.691,25.1,5.0,mb,"161 km SSW of Padang, Indonesia",SUMATERA BARAT
2013-04-15 23:03:21.850000+00:00,-9.503,120.057,77.0,4.1,mb,"28 km NW of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2013-04-11 15:37:18.200000+00:00,-3.89,136.757,135.0,4.0,mb,"151 km ESE of Nabire, Indonesia",PAPUA TENGAH
2013-04-10 17:15:18.200000+00:00,-2.847,139.251,38.4,4.5,mb,"156 km W of Abepura, Indonesia",PAPUA
2013-04-10 01:15:20.260000+00:00,-2.822,139.177,39.8,4.8,mb,"163 km W of Abepura, Indonesia",PAPUA
2013-04-09 23:10:20.520000+00:00,-2.693,139.366,7.0,4.2,mb,"141 km W of Abepura, Indonesia",PAPUA
2013-04-09 19:45:32.090000+00:00,-2.763,139.302,18.1,4.7,mb,"149 km W of Abepura, Indonesia",PAPUA
2013-04-09 19:33:43.300000+00:00,-2.781,139.416,15.7,4.2,mb,"136 km W of Abepura, Indonesia",PAPUA
2013-04-09 18:55:07.030000+00:00,-3.53,138.5,73.3,4.2,mb,"258 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-09 18:31:54.520000+00:00,-2.789,139.091,39.4,4.9,mb,"172 km W of Abepura, Indonesia",PAPUA
2013-04-09 05:57:42.140000+00:00,-3.126,136.643,41.5,4.1,mb,"129 km ENE of Nabire, Indonesia",PAPUA
2013-04-09 03:39:43.770000+00:00,-3.292,138.24,30.5,4.4,mb,"276 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-07 09:33:28.420000+00:00,-3.507,138.534,79.1,4.6,mb,"254 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 15:46:56.130000+00:00,-3.446,138.497,59.5,4.1,mb,"255 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 12:06:26.960000+00:00,-3.464,138.533,69.8,4.4,mb,"252 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 10:04:09.150000+00:00,-3.42,138.463,72.9,4.7,mb,"257 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 07:50:30.920000+00:00,-3.474,138.466,72.6,5.1,mb,"259 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 06:37:51+00:00,-3.54,138.733,74.6,4.2,mb,"235 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 06:29:24.510000+00:00,-3.432,138.558,73.3,4.2,mb,"248 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 06:20:46.600000+00:00,-3.445,138.493,71.0,4.7,mb,"255 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 06:16:56.290000+00:00,-3.401,138.551,74.4,4.0,mb,"247 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 05:57:56.780000+00:00,-3.347,138.456,63.7,4.1,mb,"255 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 05:38:33.320000+00:00,-3.422,138.59,65.5,4.1,mb,"244 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-06 04:42:35.860000+00:00,-3.517,138.476,66.0,7.0,mww,"260 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-04-04 19:34:31.010000+00:00,1.297,100.069,201.7,4.5,mb,"89 km E of Padangsidempuan, Indonesia",SUMATERA UTARA
2013-04-04 10:39:20.260000+00:00,3.924,97.187,129.8,4.4,mb,"105 km SW of Langsa, Indonesia",ACEH
2013-04-04 05:29:09.750000+00:00,-4.146,102.534,70.5,5.1,mb,"48 km SE of Bengkulu, Indonesia",BENGKULU
2013-04-03 12:14:48.240000+00:00,-2.496,138.77,72.4,5.3,mb,"207 km W of Abepura, Indonesia",PAPUA
2013-04-02 15:13:41.370000+00:00,-7.363,128.557,158.1,5.2,mwc,"214 km NE of Lospalos, Timor Leste",MALUKU
2013-04-02 08:41:42.330000+00:00,0.792,122.657,65.5,4.5,mb,"53 km WNW of Gorontalo, Indonesia",GORONTALO
2013-03-30 18:11:10.350000+00:00,0.593,123.935,200.2,4.9,mb,"97 km E of Gorontalo, Indonesia",SULAWESI UTARA
2013-03-27 16:39:10.850000+00:00,1.423,99.167,34.6,4.3,mb,"12 km WNW of Padangsidempuan, Indonesia",SUMATERA UTARA
2013-03-24 23:50:41.090000+00:00,-3.455,140.282,42.7,4.2,mb,"102 km SSW of Abepura, Indonesia",PAPUA
2013-03-23 16:45:54.340000+00:00,-2.812,139.33,45.3,4.8,mb,"146 km W of Abepura, Indonesia",PAPUA
2013-03-19 05:32:10.950000+00:00,-2.766,138.636,42.4,4.7,mb,"222 km W of Abepura, Indonesia",PAPUA
2013-03-19 05:30:48.950000+00:00,-2.727,138.668,28.1,4.4,mb,"218 km W of Abepura, Indonesia",PAPUA
2013-03-17 15:42:35.680000+00:00,2.498,128.64,237.7,4.5,mb,"110 km NE of Tobelo, Indonesia",MALUKU UTARA
2013-03-16 18:27:58.880000+00:00,-9.691,119.355,48.6,4.5,mb,"99 km W of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2013-03-15 06:08:29.270000+00:00,-2.504,121.389,35.0,4.0,mb,"141 km SSE of Poso, Indonesia",SULAWESI SELATAN
2013-03-14 18:18:41.520000+00:00,4.451,96.392,41.2,4.4,mb,"44 km NE of Meulaboh, Indonesia",ACEH
2013-03-12 23:53:53.990000+00:00,-2.86,139.04,42.1,4.8,mb,"179 km W of Abepura, Indonesia",PAPUA
2013-03-12 07:41:47.580000+00:00,-1.88,136.235,10.0,3.9,mb,"79 km SSE of Biak, Indonesia",PAPUA
2013-03-06 21:02:53.270000+00:00,-6.266,106.321,139.4,4.5,mb,"12 km NE of Rangkasbitung, Indonesia",BANTEN
2013-03-05 02:09:01.830000+00:00,-5.396,104.749,35.0,4.8,mb,"56 km W of Bandar Lampung, Indonesia",LAMPUNG
2013-03-04 17:00:35.810000+00:00,-5.505,104.69,57.2,4.8,mb,"63 km W of Bandar Lampung, Indonesia",LAMPUNG
2013-03-04 16:10:03.200000+00:00,2.188,98.822,132.1,4.6,mb,"49 km N of Sibolga, Indonesia",SUMATERA UTARA
2013-03-04 04:30:25.430000+00:00,-5.421,104.839,50.0,4.0,mb,"46 km W of Bandar Lampung, Indonesia",LAMPUNG
2013-03-03 22:24:15.660000+00:00,2.715,95.829,33.8,4.9,mb,"66 km WNW of Sinabang, Indonesia",ACEH
2013-03-03 08:43:43.170000+00:00,-2.765,138.762,46.1,4.6,mb,"208 km W of Abepura, Indonesia",PAPUA
2013-03-01 17:38:43.900000+00:00,3.81,126.785,50.0,4.5,mb,"229 km SE of Sarangani, Philippines",SULAWESI UTARA
2013-02-28 03:11:53.490000+00:00,-4.784,138.523,35.0,4.6,mb,"Papua, Indonesia",PAPUA SELATAN
2013-02-28 02:49:40.720000+00:00,-4.954,138.444,56.3,4.4,mb,"Papua, Indonesia",PAPUA SELATAN
2013-02-26 14:06:04.610000+00:00,-6.998,107.294,146.2,4.9,mb,"20 km SSE of Ciranjang-hilir, Indonesia",JAWA BARAT
2013-02-26 01:47:22.140000+00:00,2.583,96.073,48.5,4.6,mb,"35 km WNW of Sinabang, Indonesia",ACEH
2013-02-25 16:26:41.570000+00:00,-2.852,129.37,58.9,4.1,mb,"73 km NE of Amahai, Indonesia",MALUKU
2013-02-23 11:39:47.460000+00:00,1.396,97.127,35.0,4.5,mb,"123 km SW of Singkil, Indonesia",SUMATERA UTARA
2013-02-18 15:22:09.160000+00:00,5.056,95.897,10.0,4.5,mb,"37 km S of Sigli, Indonesia",ACEH
2013-02-18 12:01:48.020000+00:00,1.813,99.05,129.7,4.8,mb,"30 km ENE of Sibolga, Indonesia",SUMATERA UTARA
2013-02-17 15:15:01.930000+00:00,4.92,95.793,6.9,4.4,mb,"54 km SSW of Sigli, Indonesia",ACEH
2013-02-17 05:38:45.760000+00:00,-9.948,124.337,23.4,4.5,mb,"11 km SSE of Soe, Indonesia",NUSA TENGGARA TIMUR
2013-02-16 05:55:27.370000+00:00,-2.548,102.971,35.0,4.1,mb,"83 km N of Lubuklinggau, Indonesia",SUMATERA SELATAN
2013-02-15 10:42:51.800000+00:00,-8.683,116.373,125.3,4.4,mb,"11 km ENE of Praya, Indonesia",NUSA TENGGARA BARAT
2013-02-15 05:48:25.100000+00:00,-0.503,98.431,42.3,4.3,mb,"188 km W of Pariaman, Indonesia",SUMATERA UTARA
2013-02-14 23:58:01.700000+00:00,-0.465,98.495,24.8,4.6,mb,"181 km W of Pariaman, Indonesia",SUMATERA UTARA
2013-02-14 19:16:52.150000+00:00,-3.784,102.332,29.7,4.6,mb,"7 km ENE of Bengkulu, Indonesia",BENGKULU
2013-02-14 16:52:15.410000+00:00,-4.404,135.261,27.4,5.3,mb,"118 km SSW of Nabire, Indonesia",PAPUA TENGAH
2013-02-14 16:00:20.340000+00:00,-2.864,128.739,35.0,4.2,mb,"56 km NNW of Amahai, Indonesia",MALUKU
2013-02-14 12:32:08.410000+00:00,-2.519,103.044,35.4,4.1,mb,"85 km SSW of Bejubang Dua, Indonesia",SUMATERA SELATAN
2013-02-13 21:30:34.170000+00:00,-2.053,139.021,22.1,5.2,mb,"189 km WNW of Abepura, Indonesia",PAPUA
2013-02-12 12:03:00.240000+00:00,-2.204,102.038,182.5,4.3,mb,"73 km ESE of Sungai Penuh, Indonesia",JAMBI
2013-02-12 08:51:32.570000+00:00,-3.251,129.059,10.0,4.3,mb,"18 km ENE of Amahai, Indonesia",MALUKU
2013-02-11 23:13:50.620000+00:00,-5.008,140.174,10.0,4.0,mb,"174 km NW of Kiunga, Papua New Guinea",PAPUA PEGUNUNGAN
2013-02-11 01:02:09.850000+00:00,5.081,96.157,70.1,4.2,mb,"20 km SW of Reuleuet, Indonesia",ACEH
2013-02-09 16:15:40.620000+00:00,-2.827,140.617,35.0,4.0,mb,"25 km S of Abepura, Indonesia",PAPUA
2013-02-09 02:50:38.620000+00:00,2.295,99.183,163.2,4.6,mb,"49 km SE of Parapat, Indonesia",SUMATERA UTARA
2013-02-07 00:41:32.640000+00:00,1.361,98.945,96.3,5.0,mb,"36 km W of Padangsidempuan, Indonesia",SUMATERA UTARA
2013-02-06 16:26:46.840000+00:00,-7.604,110.101,138.1,4.1,mb,"7 km NE of Kebon Gunung, Indonesia",JAWA TENGAH
2013-02-03 23:47:02.360000+00:00,-3.904,102.508,85.5,4.2,mb,"29 km ESE of Bengkulu, Indonesia",BENGKULU
2013-01-31 12:10:46.060000+00:00,-4.409,138.382,44.1,4.7,mb,"Papua, Indonesia",PAPUA PEGUNUNGAN
2013-01-28 12:15:36.670000+00:00,-3.365,139.337,67.0,4.6,mb,"167 km WSW of Abepura, Indonesia",PAPUA
2013-01-27 14:24:08.020000+00:00,4.881,95.686,10.0,4.6,mb,"63 km SSW of Sigli, Indonesia",ACEH
2013-01-27 00:14:17.380000+00:00,-3.225,139.987,35.0,4.7,mb,"99 km SW of Abepura, Indonesia",PAPUA
2013-01-25 05:00:15.450000+00:00,4.919,95.89,10.0,4.5,mb,"52 km S of Sigli, Indonesia",ACEH
2013-01-24 16:12:10.760000+00:00,-0.698,133.003,35.0,4.7,mb,"119 km W of Manokwari, Indonesia",PAPUA BARAT DAYA
2013-01-24 12:58:36.120000+00:00,4.852,95.914,10.0,4.1,mb,"57 km SW of Reuleuet, Indonesia",ACEH
2013-01-24 09:35:54.080000+00:00,-4.2,122.852,640.3,4.9,mb,"44 km ESE of Kendari, Indonesia",SULAWESI TENGGARA
2013-01-23 17:05:18.440000+00:00,-3.386,136.347,60.6,4.8,mb,"94 km E of Nabire, Indonesia",PAPUA TENGAH
2013-01-23 08:22:57.130000+00:00,-3.019,130.156,9.8,5.1,mb,"141 km ENE of Amahai, Indonesia",MALUKU
2013-01-22 10:58:58.130000+00:00,4.998,96.016,10.0,4.2,mb,"38 km SW of Reuleuet, Indonesia",ACEH
2013-01-21 23:08:53.380000+00:00,5.007,96.078,10.0,4.2,mb,"32 km SW of Reuleuet, Indonesia",ACEH
2013-01-21 22:48:06.740000+00:00,5.019,96.015,10.0,4.7,mb,"36 km SW of Reuleuet, Indonesia",ACEH
2013-01-21 22:22:52.760000+00:00,4.927,95.907,12.0,6.1,mww,"50 km S of Sigli, Indonesia",ACEH
2013-01-19 11:33:18.810000+00:00,-4.165,140.263,40.8,4.2,mb,"Papua, Indonesia",PAPUA PEGUNUNGAN
2013-01-16 14:14:17.410000+00:00,-2.678,139.304,97.8,4.6,mb,"147 km W of Abepura, Indonesia",PAPUA
2013-01-13 22:56:45.810000+00:00,-2.717,139.431,35.0,4.4,mb,"134 km W of Abepura, Indonesia",PAPUA
2013-01-13 00:45:01.980000+00:00,-4.769,137.657,64.8,4.5,mb,"285 km ESE of Nabire, Indonesia",PAPUA TENGAH
2013-01-12 17:33:39.110000+00:00,-3.042,129.795,19.8,5.4,mb,"102 km ENE of Amahai, Indonesia",MALUKU
2013-01-12 09:15:13.090000+00:00,-2.022,138.961,40.0,5.0,mb,"196 km WNW of Abepura, Indonesia",PAPUA
2013-01-10 08:07:27.880000+00:00,-2.869,139.069,37.6,4.2,mb,"176 km W of Abepura, Indonesia",PAPUA
2013-01-06 11:08:32.790000+00:00,1.099,127.476,153.3,5.2,mb,"35 km NNE of Ternate, Indonesia",MALUKU UTARA
2013-01-04 08:31:02.300000+00:00,-2.867,128.233,41.0,4.3,mb,"Ceram Sea, Indonesia",MALUKU
2013-01-03 16:44:57.020000+00:00,-4.523,138.873,55.4,4.7,mb,"289 km SW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2013-01-03 14:17:19.200000+00:00,-2.04,120.145,147.6,3.8,mb,"98 km SW of Poso, Indonesia",SULAWESI SELATAN
2013-01-03 00:07:06.370000+00:00,-1.619,127.489,35.0,4.8,mb,"242 km NNW of Ambon, Indonesia",MALUKU UTARA
2013-01-01 16:59:29.760000+00:00,-5.302,104.149,80.7,4.5,mb,"96 km WSW of Kotabumi, Indonesia",LAMPUNG
2013-01-01 09:21:17.940000+00:00,-0.23,98.499,35.0,4.4,mb,"185 km WNW of Pariaman, Indonesia",SUMATERA UTARA
2012-12-29 05:40:50.190000+00:00,-2.23,138.718,35.0,4.0,mb,"216 km W of Abepura, Indonesia",PAPUA
2012-12-28 00:22:09.260000+00:00,4.22,126.85,48.4,4.5,mb,"201 km SE of Sarangani, Philippines",SULAWESI UTARA
2012-12-24 13:30:26.940000+00:00,4.226,126.807,43.4,4.4,mb,"197 km SE of Sarangani, Philippines",SULAWESI UTARA
2012-12-22 02:04:22.970000+00:00,-2.679,119.952,44.7,4.9,mb,"32 km N of Rantepao, Indonesia",SULAWESI SELATAN
2012-12-19 17:41:23.290000+00:00,-4.717,139.306,35.0,4.7,mb,"269 km NW of Kiunga, Papua New Guinea",PAPUA PEGUNUNGAN
2012-12-19 07:23:56.520000+00:00,-3.669,135.697,35.0,4.6,mb,"40 km SSE of Nabire, Indonesia",PAPUA TENGAH
2012-12-18 16:39:28.620000+00:00,-1.58,119.719,43.0,4.5,mb,"Sulawesi, Indonesia",SULAWESI TENGAH
2012-12-15 08:45:47.650000+00:00,-7.136,107.128,143.2,4.3,mb,"32 km SE of Sukabumi, Indonesia",JAWA BARAT
2012-12-15 01:03:38+00:00,-8.726,120.287,137.7,4.5,mb,"23 km WSW of Ruteng, Indonesia",NUSA TENGGARA TIMUR
2012-12-07 00:00:12.870000+00:00,-2.901,129.578,35.0,4.1,mb,"87 km ENE of Amahai, Indonesia",MALUKU
2012-12-06 04:09:08.500000+00:00,-8.351,120.428,63.0,4.5,mb,"29 km N of Ruteng, Indonesia",NUSA TENGGARA TIMUR
2012-12-06 01:15:11.760000+00:00,-2.908,129.406,17.5,4.8,mb,"72 km NE of Amahai, Indonesia",MALUKU
2012-12-04 07:31:47.710000+00:00,-2.833,140.323,10.0,4.0,mb,"43 km SW of Abepura, Indonesia",PAPUA
2012-11-28 01:42:15.930000+00:00,-1.869,138.647,26.1,4.7,mb,"235 km WNW of Abepura, Indonesia",PAPUA
2012-11-27 22:08:11.230000+00:00,-2.993,129.181,10.0,4.4,mb,"48 km NE of Amahai, Indonesia",MALUKU
2012-11-27 20:44:43.950000+00:00,-2.869,136.59,35.0,4.5,mb,"132 km ENE of Nabire, Indonesia",PAPUA
2012-11-27 14:34:56.090000+00:00,0.475,123.963,213.9,4.3,mb,"100 km E of Gorontalo, Indonesia",SULAWESI UTARA
2012-11-27 12:38:47.270000+00:00,-2.967,129.312,32.5,4.5,mb,"60 km NE of Amahai, Indonesia",MALUKU
2012-11-27 11:58:19.350000+00:00,-2.712,138.75,51.2,5.2,mb,"209 km W of Abepura, Indonesia",PAPUA
2012-11-24 22:13:35.600000+00:00,2.44,128.402,206.2,4.8,mb,"89 km NNE of Tobelo, Indonesia",MALUKU UTARA
2012-11-24 11:24:48.400000+00:00,-2.301,125.991,35.0,4.0,mb,"288 km WNW of Ambon, Indonesia",MALUKU UTARA
2012-11-21 09:59:39.960000+00:00,-8.552,118.396,130.5,4.8,mb,"7 km WSW of Dompu, Indonesia",NUSA TENGGARA BARAT
2012-11-15 16:58:59.840000+00:00,-3.403,140.086,43.4,4.4,mb,"107 km SW of Abepura, Indonesia",PAPUA
2012-11-13 06:44:16.950000+00:00,-3.013,139.656,41.3,4.8,mb,"117 km WSW of Abepura, Indonesia",PAPUA
2012-11-13 04:26:19.430000+00:00,-2.394,138.804,11.8,4.3,mb,"204 km W of Abepura, Indonesia",PAPUA
2012-11-11 05:24:46.530000+00:00,-8.531,118.423,131.2,4.5,mb,"4 km W of Dompu, Indonesia",NUSA TENGGARA BARAT
2012-11-10 06:05:27.190000+00:00,-7.373,106.666,49.5,5.1,mb,"44 km SSE of Pelabuhanratu, Indonesia",JAWA BARAT
2012-11-01 14:12:01.820000+00:00,-6.762,107.529,142.1,5.7,mww,"10 km NE of Padalarang, Indonesia",JAWA BARAT
2012-10-31 06:53:57.750000+00:00,-2.136,99.578,35.0,4.7,mb,"157 km SSW of Padang, Indonesia",SUMATERA BARAT
2012-10-29 19:49:07.450000+00:00,-0.457,132.789,39.2,5.1,mb,"148 km WNW of Manokwari, Indonesia",PAPUA BARAT DAYA
2012-10-27 15:00:48.800000+00:00,-2.071,100.944,76.1,4.7,mb,"49 km W of Sungai Penuh, Indonesia",SUMATERA BARAT
2012-10-27 04:06:50.580000+00:00,-4.081,140.27,42.7,4.9,mb,"169 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2012-10-25 18:57:06.160000+00:00,-3.907,140.348,27.9,5.0,mb,"148 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2012-10-25 10:09:45+00:00,0.69,124.55,174.2,5.0,mb,"74 km SSW of Tomohon, Indonesia",SULAWESI UTARA
2012-10-15 16:35:37.900000+00:00,-3.234,137.0,76.3,4.6,mb,"167 km E of Nabire, Indonesia",PAPUA TENGAH
2012-10-14 01:02:40.190000+00:00,-2.776,100.111,28.7,4.9,mb,"163 km WSW of Sungai Penuh, Indonesia",SUMATERA BARAT
2012-10-12 08:14:44.260000+00:00,3.992,126.631,25.7,4.3,mb,"202 km SE of Sarangani, Philippines",SULAWESI UTARA
2012-10-10 11:38:59.850000+00:00,-3.524,139.154,35.0,4.9,mb,"193 km WSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2012-10-09 22:53:25.640000+00:00,2.429,128.664,233.2,4.2,mb,"106 km NE of Tobelo, Indonesia",MALUKU UTARA
2012-10-09 12:27:51.080000+00:00,-2.739,139.522,35.0,4.0,mb,"124 km W of Abepura, Indonesia",PAPUA
2012-10-09 10:26:59.080000+00:00,-2.725,139.324,35.0,4.1,mb,"146 km W of Abepura, Indonesia",PAPUA
2012-10-09 07:57:49.090000+00:00,-2.654,139.314,24.8,4.9,mb,"146 km W of Abepura, Indonesia",PAPUA
2012-10-09 07:49:51.870000+00:00,-2.72,139.224,20.0,5.6,mwc,"157 km W of Abepura, Indonesia",PAPUA
2012-10-09 07:14:58.860000+00:00,-2.706,139.107,35.0,5.1,mb,"170 km W of Abepura, Indonesia",PAPUA
2012-10-09 04:41:57.540000+00:00,4.781,96.425,43.7,4.7,mb,"50 km SSE of Reuleuet, Indonesia",ACEH
2012-10-08 13:18:29.420000+00:00,-8.66,116.096,47.9,4.2,mb,"7 km NNE of Lembar, Indonesia",NUSA TENGGARA BARAT
2012-10-02 17:37:22.010000+00:00,-2.917,101.919,105.1,5.3,mb,"90 km NW of Curup, Indonesia",BENGKULU
2012-10-01 12:55:45.480000+00:00,4.131,126.745,75.7,4.6,mb,"200 km SE of Sarangani, Philippines",SULAWESI UTARA
2012-09-29 20:19:09.180000+00:00,2.472,98.429,104.2,4.8,mb,"48 km SSW of Tongging, Indonesia",SUMATERA UTARA
2012-09-29 20:11:51.190000+00:00,-3.161,129.634,44.8,4.3,mb,"81 km ENE of Amahai, Indonesia",MALUKU
2012-09-29 02:48:28.400000+00:00,-3.037,130.059,35.0,4.2,mb,"130 km ENE of Amahai, Indonesia",MALUKU
