time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-11-06T09:47:01.550Z,0.966,126.308,89.6,4.3,mb,31,81.4,,1.01,us,usp000jaer,2014-11-07T01:46:18.524Z,"121 km W of Ternate, Indonesia",earthquake,,10.3,,14,reviewed,us,us
2011-11-06T09:37:11.650Z,-3.879,131.548,30,4.1,mb,29,70.1,,0.95,us,usp000jaen,2014-11-07T01:46:18.511Z,"235 km NW of Tual, Indonesia",earthquake,,17.1,,11,reviewed,us,us
2011-11-06T04:41:57.140Z,-6.132,106.301,163.8,5.2,mb,213,24,,0.98,us,usp000jadv,2014-11-07T01:46:18.324Z,"8 km W of Kresek, Indonesia",earthquake,,2.9,,62,reviewed,us,us
2011-11-06T04:13:46.410Z,-9.275,114.13,57.9,4.4,mb,29,88.4,,0.8,us,usp000jads,2014-11-07T01:46:18.310Z,"95 km SSW of Muncar, Indonesia",earthquake,,6.9,,9,reviewed,us,us
2011-11-06T03:27:28.790Z,-6.914,129.692,43.1,4.3,mb,17,130.6,,1.2,us,usp000jadm,2014-11-07T01:46:18.233Z,"Banda Sea",earthquake,,13,,6,reviewed,us,us
2011-11-06T00:46:26.680Z,-8.355,127.988,23.8,4.9,mwc,83,37.8,,1.47,us,usp000jadf,2014-11-07T01:46:18.162Z,"110 km E of Lospalos, Timor Leste",earthquake,,13.1,,,reviewed,us,gcmt
2011-11-05T23:28:01.210Z,6.671,123.772,562.6,4.9,mb,75,44.8,,0.47,us,usp000jadc,2014-11-07T01:46:18.149Z,"29 km W of Taguisa, Philippines",earthquake,,3.6,,36,reviewed,us,us
2011-11-05T19:53:57.820Z,1.321,123.178,26.9,4.7,mb,86,71.1,,1.1,us,usp000jacx,2014-11-07T01:46:18.079Z,"87 km N of Gorontalo, Indonesia",earthquake,,13,,47,reviewed,us,us
2011-11-05T17:54:27.120Z,-6.768,104.868,10,4.8,mb,63,55.2,,1.12,us,usp000jacv,2014-11-07T01:46:18.063Z,"114 km WSW of Labuan, Indonesia",earthquake,,,,26,reviewed,us,us
2011-11-05T12:09:43.540Z,-4.596,139.118,37.6,4.8,mb,63,79.9,,0.95,us,usp000jacf,2014-11-07T01:46:17.992Z,"Papua, Indonesia",earthquake,,8.2,,16,reviewed,us,us
2011-11-04T22:55:52.000Z,-0.64,127.96,10,4.3,mb,8,126.4,,,us,usp000jabf,2014-11-07T01:46:17.765Z,"158 km SSE of Sofifi, Indonesia",earthquake,,,,7,reviewed,dja,us
2011-11-04T21:31:33.850Z,-7.16,103.792,24.9,5.1,mwc,142,22.5,,0.81,us,usp000jab8,2014-11-07T01:46:17.729Z,"241 km WSW of Labuan, Indonesia",earthquake,,4.2,,,reviewed,us,gcmt
2011-11-04T21:05:14.490Z,-7.054,127.445,305.1,4.6,mb,70,26.3,,0.91,us,usp000jab6,2014-11-07T01:46:17.717Z,"169 km NNE of Lospalos, Timor Leste",earthquake,,4.8,,25,reviewed,us,us
2011-11-04T14:59:53.640Z,-8.808,115.758,98.1,5,mb,79,28.2,,0.95,us,usp000jaax,2015-03-24T01:44:27.664Z,"35 km WSW of Lembar, Indonesia",earthquake,,,,22,reviewed,us,us
2011-11-04T00:22:12.360Z,-1.335,127.03,43.1,4.2,mb,18,92.5,,0.65,us,usp000jaa8,2014-11-07T01:46:17.187Z,"236 km SSW of Sofifi, Indonesia",earthquake,,11.4,,11,reviewed,us,us
2011-11-03T21:57:04.170Z,-6.966,128.723,35,4.2,mb,16,120.4,,0.79,us,usp000jaa6,2014-11-07T01:46:17.153Z,"256 km NE of Lospalos, Timor Leste",earthquake,,,,7,reviewed,us,us
2011-11-03T17:26:33.040Z,-3.681,100.746,12,4.6,mb,31,181.7,,0.65,us,usp000ja9z,2014-11-07T01:46:17.087Z,"169 km W of Bengkulu, Indonesia",earthquake,,21.3,,7,reviewed,us,us
2011-11-03T07:23:51.460Z,-2.571,139.791,54,4.1,mb,16,62.3,,0.93,us,usp000ja9d,2014-11-07T01:46:16.881Z,"93 km W of Abepura, Indonesia",earthquake,,21.2,,8,reviewed,us,us
2011-11-03T05:42:23.920Z,-8.202,119.624,184.6,4.4,mb,35,66.9,,0.95,us,usp000ja9b,2014-11-07T01:46:16.864Z,"43 km NW of Labuan Bajo, Indonesia",earthquake,,5.6,,6,reviewed,us,us
2011-11-02T09:10:33.550Z,4.627,96.48,35,4.6,mb,22,58,,1.08,us,usp000ja83,2014-11-07T01:46:16.442Z,"66 km NE of Meulaboh, Indonesia",earthquake,,,,1,reviewed,us,us
2011-11-02T06:33:29.680Z,-0.012,123.352,138.8,5,mb,156,33.6,,0.99,us,usp000ja7z,2014-11-07T01:46:16.382Z,"68 km SSE of Gorontalo, Indonesia",earthquake,,5,,49,reviewed,us,us
2011-11-01T23:21:19.660Z,-7.103,129.124,172.8,5.2,mb,118,35.2,,0.99,us,usp000ja7g,2014-11-07T01:46:16.209Z,"282 km NE of Lospalos, Timor Leste",earthquake,,5,,62,reviewed,us,us
2011-11-01T22:02:15.670Z,2.564,97.275,67.6,4.7,mb,52,145.5,,0.84,us,usp000ja7b,2014-11-07T01:46:16.108Z,"64 km WNW of Singkil, Indonesia",earthquake,,7.6,,17,reviewed,us,us
2011-11-01T01:40:09.520Z,2.922,128.204,61.4,4.8,mb,49,91.9,,0.86,us,usp000ja6a,2014-11-07T01:46:15.340Z,"Halmahera, Indonesia",earthquake,,5.1,,22,reviewed,us,us
2011-11-01T01:03:53.480Z,0.048,123.366,143.3,5.3,mwc,380,14.1,,0.99,us,usp000ja69,2014-11-07T01:46:15.164Z,"64 km SSE of Gorontalo, Indonesia",earthquake,,3.7,,,reviewed,us,gcmt
2011-10-31T21:00:58.840Z,-3.227,139.514,68.5,4.3,mb,19,101.8,,0.85,us,usp000ja63,2014-11-07T01:46:12.918Z,"Papua, Indonesia",earthquake,,19.8,,3,reviewed,us,us
2011-10-31T20:11:38.430Z,3.064,126.268,79.7,4.8,mb,61,106.1,,1.19,us,usp000ja60,2014-11-07T01:46:12.904Z,"226 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,10.3,,24,reviewed,us,us
2011-10-31T04:48:46.770Z,-8.069,106.872,48.5,4.8,mb,60,29.7,,0.93,us,usp000ja5c,2014-11-07T01:46:12.793Z,"114 km SSW of Banjar, Indonesia",earthquake,,6.3,,22,reviewed,us,us
2011-10-31T00:25:06.440Z,-7.343,107.233,35,4.4,mb,19,160,,0.7,us,usp000ja54,2014-11-07T01:46:12.744Z,"27 km SW of Banjar, Indonesia",earthquake,,,,9,reviewed,us,us
2011-10-30T16:58:44.160Z,2.585,128.624,214.1,4.7,mb,48,51,,0.9,us,usp000ja4x,2014-11-07T01:46:12.687Z,"116 km NE of Tobelo, Indonesia",earthquake,,,,20,reviewed,us,us
2011-10-30T11:52:27.420Z,-3.249,101.345,36,5.6,mwb,376,18.7,,0.96,us,usp000ja4q,2024-06-17T18:15:04.931Z,"119 km WNW of Bengkulu, Indonesia",earthquake,,,,,reviewed,us,us
2011-10-30T10:10:03.780Z,0.438,126.677,86.9,4.6,mb,30,52.2,,0.86,us,usp000ja4m,2014-11-07T01:46:12.619Z,"87 km WSW of Ternate, Indonesia",earthquake,,9.1,,13,reviewed,us,us
2011-10-30T05:09:08.460Z,5.206,125.378,225.9,4.9,mb,74,42.4,,0.98,us,usp000ja47,2014-11-07T01:46:12.559Z,"23 km SSW of Sarangani, Philippines",earthquake,,6,,30,reviewed,us,us
2011-10-30T04:29:40.750Z,1.222,128.143,40.4,4.4,mb,17,110.3,,0.69,us,usp000ja46,2014-11-07T01:46:12.558Z,"57 km SSE of Tobelo, Indonesia",earthquake,,13,,3,reviewed,us,us
2011-10-30T03:14:40.690Z,-9.393,119.79,78,4.4,mb,44,83.4,,1.34,us,usp000ja3z,2014-11-07T01:46:12.503Z,"59 km WNW of Waingapu, Indonesia",earthquake,,8.3,,10,reviewed,us,us
2011-10-30T02:02:16.920Z,4.909,96.13,45.7,4.7,mb,69,34.7,,1.1,us,usp000ja3r,2014-11-07T01:46:12.464Z,"38 km SSW of Reuleuet, Indonesia",earthquake,,7.9,,29,reviewed,us,us
2011-10-29T21:59:55.810Z,-6.513,105.281,39,4.7,mb,52,64.1,,1.41,us,usp000ja3b,2014-11-07T01:46:12.413Z,"62 km WSW of Labuan, Indonesia",earthquake,,7.5,,23,reviewed,us,us
2011-10-29T19:51:27.720Z,-0.765,122.47,24.7,4.6,mb,47,83,,1.16,us,usp000ja36,2014-11-07T01:46:12.399Z,"40 km WNW of Luwuk, Indonesia",earthquake,,10,,25,reviewed,us,us
2011-10-29T14:13:59.940Z,-2.855,100.066,35,4.8,mb,65,71.3,,1.1,us,usp000ja2z,2014-11-07T01:46:12.370Z,"171 km WSW of Sungai Penuh, Indonesia",earthquake,,,,20,reviewed,us,us
2011-10-29T05:12:18.730Z,-0.897,125.724,12.5,4.3,mb,26,77.9,,1.15,us,usp000ja2h,2014-11-07T01:46:12.285Z,"259 km SSE of Tondano, Indonesia",earthquake,,28.9,,7,reviewed,us,us
2011-10-29T00:01:46.730Z,-3.014,129.751,3.5,4.5,mb,25,95.8,,0.65,us,usp000ja23,2014-11-07T01:46:12.223Z,"99 km ENE of Amahai, Indonesia",earthquake,,25.5,,8,reviewed,us,us
2011-10-28T23:50:56.040Z,-3.075,129.649,20.1,5.3,mwc,177,29.6,,0.88,us,usp000ja22,2022-04-08T22:09:47.860Z,"86 km ENE of Amahai, Indonesia",earthquake,,8.2,,,reviewed,us,gcmt
2011-10-28T08:14:30.060Z,5.136,94.259,61.3,5,mb,90,60.8,,0.98,us,usp000ja0q,2014-11-07T01:46:11.862Z,"127 km WSW of Banda Aceh, Indonesia",earthquake,,7.8,,39,reviewed,us,us
2011-10-28T02:38:33.840Z,-8.441,105.361,35,4.5,mb,26,100.2,,1.07,us,usp000ja0d,2014-11-07T01:46:11.819Z,"207 km SW of Pelabuhanratu, Indonesia",earthquake,,,,9,reviewed,us,us
2011-10-27T22:33:23.020Z,-8.952,122.949,27.6,4.2,mb,22,90,,0.92,us,usp000ja07,2014-11-07T01:46:11.757Z,"89 km ESE of Maumere, Indonesia",earthquake,,17.5,,8,reviewed,us,us
2011-10-27T15:37:02.990Z,-7.154,129.606,102.1,4.6,mb,9,127.8,,1.42,us,usp000j9zs,2014-11-07T01:46:11.697Z,"Kepulauan Babar, Indonesia",earthquake,,22.4,,2,reviewed,us,us
2011-10-27T13:49:09.490Z,1.586,127.366,35,4.3,mb,8,193.4,,0.93,us,usp000j9zp,2014-11-07T01:46:11.688Z,"73 km WSW of Tobelo, Indonesia",earthquake,,,,1,reviewed,us,us
2011-10-27T09:13:00.170Z,4.717,95.146,77,4.4,mb,27,178.9,,0.67,us,usp000j9zc,2014-11-07T01:46:11.660Z,"93 km SSW of Banda Aceh, Indonesia",earthquake,,10.9,,5,reviewed,us,us
2011-10-27T02:53:27.850Z,-2.813,101.306,88.4,4.5,mb,39,179.3,,1.09,us,usp000j9ys,2014-11-07T01:46:11.543Z,"84 km S of Sungai Penuh, Indonesia",earthquake,,8.4,,10,reviewed,us,us
2011-10-26T20:50:04.790Z,3.606,95.345,55.3,4.5,mb,33,186.3,,0.66,us,usp000j9yd,2014-11-07T01:46:11.450Z,"105 km SW of Meulaboh, Indonesia",earthquake,,12.4,,6,reviewed,us,us
2011-10-26T18:45:44.700Z,-3.486,100.472,35,4.6,mb,14,206.6,,1.09,us,usp000j9xz,2014-11-07T01:46:11.400Z,"188 km SSW of Sungai Penuh, Indonesia",earthquake,,,,3,reviewed,us,us
2011-10-26T03:38:51.240Z,-2.456,99.94,21.4,5.2,mwc,212,26.6,,1.12,us,usp000j9xf,2022-04-08T22:09:27.506Z,"167 km WSW of Sungai Penuh, Indonesia",earthquake,,4.2,,,reviewed,us,gcmt
2011-10-25T20:39:57.150Z,-9.631,124.368,61.3,4,mb,21,66.2,,1.66,us,usp000j9wr,2014-11-07T01:46:11.227Z,"23 km SSW of Kefamenanu, Indonesia",earthquake,,10.2,,2,reviewed,us,us
2011-10-25T15:24:09.930Z,0.423,125.913,65.2,4.2,mb,25,61.8,,0.68,us,usp000j9w8,2014-11-07T01:46:11.107Z,"148 km SE of Tondano, Indonesia",earthquake,,9.6,,1,reviewed,us,us
2011-10-25T15:11:39.650Z,6.47,125.857,120.3,4.5,mb,30,100.8,,1.08,us,usp000j9w7,2014-11-07T01:46:11.103Z,"26 km WSW of Luzon, Philippines",earthquake,,8.5,,6,reviewed,us,us
2011-10-25T10:23:22.600Z,0.884,125.402,99.4,4.5,mb,38,63,,1.12,us,usp000j9vw,2014-11-07T01:46:11.040Z,"71 km SE of Tondano, Indonesia",earthquake,,10,,14,reviewed,us,us
2011-10-25T08:50:30.400Z,-0.371,132.869,40.9,4.3,mb,28,64.3,,0.92,us,usp000j9vv,2014-11-07T01:46:11.038Z,"143 km WNW of Manokwari, Indonesia",earthquake,,15.1,,11,reviewed,us,us
2011-10-25T04:42:23.000Z,5.244,94.179,50.9,4.7,mb,27,178.8,,0.76,us,usp000j9vn,2014-11-07T01:46:11.015Z,"132 km WSW of Banda Aceh, Indonesia",earthquake,,18.6,,11,reviewed,us,us
2011-10-23T17:45:26.540Z,-7.874,107.775,66.2,4.6,mb,40,80.1,,0.74,us,usp000j9sz,2014-11-07T01:46:10.296Z,"68 km SSW of Singaparna, Indonesia",earthquake,,5,,10,reviewed,us,us
2011-10-23T17:31:13.720Z,-2.507,121.651,24.4,4.1,mb,15,107.7,,1,us,usp000j9sy,2014-11-07T01:46:10.294Z,"Sulawesi, Indonesia",earthquake,,27.8,,2,reviewed,us,us
2011-10-23T12:13:25.400Z,-1.746,99.677,36.5,4.5,mb,65,93.1,,0.84,us,usp000j9s9,2014-11-07T01:46:10.196Z,"115 km SW of Padang, Indonesia",earthquake,,6.8,,20,reviewed,us,us
2011-10-23T10:09:29.720Z,4.194,127.153,35,4.5,mb,34,72.9,,1.3,us,usp000j9rp,2014-11-07T01:46:09.156Z,"230 km SE of Sarangani, Philippines",earthquake,,,,14,reviewed,us,us
2011-10-23T07:58:53.030Z,-9.805,118.867,51.3,4.1,mb,11,149.1,,0.9,us,usp000j9rh,2014-11-07T01:46:09.130Z,"147 km SSE of Dompu, Indonesia",earthquake,,14.7,,1,reviewed,us,us
2011-10-23T05:17:42.350Z,-8.041,104.885,10,4.8,mb,71,69.8,,0.98,us,usp000j9rd,2014-11-07T01:46:09.119Z,"211 km SSW of Labuan, Indonesia",earthquake,,,,18,reviewed,us,us
2011-10-23T03:26:28.110Z,7.708,134.705,37.5,5.3,mwc,246,17.2,,0.84,us,usp000j9r9,2022-04-08T22:08:41.642Z,"8 km E of Mengellang, Palau",earthquake,,6.6,,,reviewed,us,gcmt
2011-10-23T01:33:42.880Z,-4.848,100.41,10.5,4.2,mb,12,177,,0.6,us,usp000j9qz,2014-11-07T01:46:09.038Z,"236 km WSW of Bengkulu, Indonesia",earthquake,,58.2,,4,reviewed,us,us
2011-10-23T01:31:46.480Z,-4.611,100.685,24.6,4.5,mb,44,166.8,,0.61,us,usp000j9qy,2014-11-07T01:46:09.034Z,"197 km WSW of Bengkulu, Indonesia",earthquake,,15.7,,13,reviewed,us,us
2011-10-22T19:45:43.370Z,2.311,128.6,95.5,4.3,mb,34,135.8,,0.97,us,usp000j9qk,2014-11-07T01:46:08.965Z,"92 km NE of Tobelo, Indonesia",earthquake,,11.7,,12,reviewed,us,us
2011-10-22T08:34:21.610Z,-4.578,100.736,32.7,4.9,mb,94,56.6,,0.88,us,usp000j9pv,2014-11-07T01:46:08.809Z,"190 km WSW of Bengkulu, Indonesia",earthquake,,11.1,,34,reviewed,us,us
2011-10-22T07:36:01.780Z,0.04,123.685,177.2,4.5,mb,82,73.8,,1.18,us,usp000j9ps,2014-11-07T01:46:08.796Z,"88 km SE of Gorontalo, Indonesia",earthquake,,10.4,,37,reviewed,us,us
2011-10-22T04:13:09.870Z,-3.189,130.346,58.2,4.1,mb,12,163.1,,1.2,us,usp000j9pj,2014-11-07T01:46:08.763Z,"159 km E of Amahai, Indonesia",earthquake,,28.4,,3,reviewed,us,us
2011-10-22T00:18:01.640Z,-7.825,104.128,9.4,5.1,mb,113,32.1,,0.66,us,usp000j9p6,2014-11-07T01:46:08.719Z,"246 km SW of Labuan, Indonesia",earthquake,,9.7,,51,reviewed,us,us
2011-10-21T16:32:58.000Z,-0.82,127.57,10,4.2,mb,5,188.8,,,us,usp000j9nf,2014-11-07T01:46:08.579Z,"172 km S of Sofifi, Indonesia",earthquake,,,,2,reviewed,dja,us
2011-10-21T05:50:21.990Z,-1.536,119.53,44,4.7,mb,42,76.3,,1,us,usp000j9mt,2014-11-07T01:46:08.424Z,"79 km SSW of Palu, Indonesia",earthquake,,8.1,,20,reviewed,us,us
2011-10-21T02:55:59.560Z,-6.697,130.052,118.3,4.9,mwc,108,24.4,,0.99,us,usp000j9mj,2014-11-07T01:46:08.397Z,"Banda Sea",earthquake,,4.9,,,reviewed,us,gcmt
2011-10-19T19:51:55.420Z,2.759,95.712,51,4.6,mb,22,204.9,,0.54,us,usp000j9jp,2014-11-07T01:46:08.059Z,"80 km WNW of Sinabang, Indonesia",earthquake,,17.8,,7,reviewed,us,us
2011-10-19T19:37:56.880Z,2.828,95.789,58.2,4.5,mb,32,159.5,,0.48,us,usp000j9jk,2014-11-07T01:46:08.049Z,"76 km WNW of Sinabang, Indonesia",earthquake,,6.5,,11,reviewed,us,us
2011-10-19T04:54:28.210Z,-4.829,134.054,35,5,mb,47,111,,1.1,us,usp000j9hu,2014-11-07T01:46:07.912Z,"169 km ENE of Tual, Indonesia",earthquake,,,,21,reviewed,us,us
2011-10-19T04:20:14.890Z,-5.003,133.646,35,4.5,mb,14,169.8,,1.33,us,usp000j9hs,2014-11-07T01:46:07.908Z,"120 km NE of Tual, Indonesia",earthquake,,,,2,reviewed,us,us
2011-10-19T00:50:45.740Z,-9.425,124.785,32.3,5,mwc,92,36.3,,0.95,us,usp000j9hf,2022-04-08T22:08:19.508Z,"33 km E of Kefamenanu, Indonesia",earthquake,,10.9,,,reviewed,us,gcmt
2011-10-18T20:07:53.520Z,-7.577,105.801,25,4.6,mb,17,135.4,,1.03,us,usp000j9h6,2014-11-07T01:46:07.802Z,"105 km SW of Pelabuhanratu, Indonesia",earthquake,,22.4,,5,reviewed,us,us
2011-10-18T18:19:25.310Z,-2.867,101.165,64.6,4.8,mb,86,74.5,,0.99,us,usp000j9h3,2014-11-07T01:46:07.791Z,"93 km SSW of Sungai Penuh, Indonesia",earthquake,,6.4,,29,reviewed,us,us
2011-10-17T16:52:26.230Z,-6.78,129.567,167.9,4.4,mb,19,73.7,,0.73,us,usp000j9fv,2014-11-07T01:46:07.580Z,"Banda Sea",earthquake,,7.2,,3,reviewed,us,us
2011-10-17T16:27:47.870Z,-5.247,133.61,10,4.4,mb,30,129.2,,1.27,us,usp000j9fr,2014-11-07T01:46:07.563Z,"104 km ENE of Tual, Indonesia",earthquake,,,,4,reviewed,us,us
2011-10-17T14:46:38.730Z,3.824,127.153,10,4.5,mb,15,178.8,,1.09,us,usp000j9fh,2014-11-07T01:46:07.541Z,"250 km NNW of Tobelo, Indonesia",earthquake,,,,3,reviewed,us,us
2011-10-17T09:54:01.690Z,5.238,94.372,66.7,4.7,mb,49,119.8,,0.75,us,usp000j9f6,2014-11-07T01:46:07.492Z,"111 km WSW of Banda Aceh, Indonesia",earthquake,,9.7,,14,reviewed,us,us
2011-10-17T08:15:11.840Z,5.218,94.368,57.7,4.6,mb,52,88.7,,0.69,us,usp000j9f4,2014-11-07T01:46:07.482Z,"112 km WSW of Banda Aceh, Indonesia",earthquake,,5.7,,13,reviewed,us,us
2011-10-17T02:02:41.680Z,1.802,124.192,326.9,4.6,mb,58,64.3,,0.98,us,usp000j9ev,2014-11-07T01:46:07.419Z,"81 km WNW of Manado, Indonesia",earthquake,,8.2,,26,reviewed,us,us
2011-10-16T23:41:18.750Z,5.95,126.145,107.2,4.8,mb,38,75.7,,1.1,us,usp000j9ek,2014-11-07T01:46:07.390Z,"Mindanao, Philippines",earthquake,,9.4,,13,reviewed,us,us
2011-10-16T17:54:04.250Z,3.639,126.866,90.1,4.5,mb,42,108.1,,1,us,usp000j9eb,2014-11-07T01:46:07.361Z,"247 km NNW of Tobelo, Indonesia",earthquake,,10.9,,10,reviewed,us,us
2011-10-16T17:16:20.180Z,2.448,96.18,35,5.4,mwc,150,31.9,,0.89,us,usp000j9e8,2022-04-08T22:08:05.675Z,"22 km W of Sinabang, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-10-16T00:52:53.960Z,3.745,127.264,92.4,4.5,mb,23,100.4,,0.44,us,usp000j9d9,2014-11-07T01:46:07.015Z,"237 km NNW of Tobelo, Indonesia",earthquake,,11.2,,8,reviewed,us,us
2011-10-15T18:55:21.000Z,-4.632,101.767,16.6,4.7,mb,17,206.6,,0.56,us,usp000j9cq,2014-11-07T01:46:06.902Z,"107 km SSW of Bengkulu, Indonesia",earthquake,,42.4,,4,reviewed,us,us
2011-10-15T00:20:31.420Z,-1.878,127.658,35,4.3,mb,11,116.6,,1.12,us,usp000j9by,2014-11-07T01:46:06.819Z,"209 km NNW of Ambon, Indonesia",earthquake,,,,7,reviewed,us,us
2011-10-14T21:36:07.600Z,-9.416,107.686,35,4.2,mb,18,111.6,,1.47,us,usp000j9bu,2014-11-07T01:46:06.807Z,"232 km SSW of Kawalu, Indonesia",earthquake,,,,7,reviewed,us,us
2011-10-14T20:48:16.320Z,2.649,125.764,93.6,4.4,mb,25,113,,1.28,us,usp000j9br,2014-11-07T01:46:06.801Z,"155 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,15.1,,8,reviewed,us,us
2011-10-14T17:24:29.350Z,-6.587,127.511,392.2,4.7,mb,84,31.6,,0.97,us,usp000j9bk,2014-11-07T01:46:06.769Z,"221 km NNE of Lospalos, Timor Leste",earthquake,,5.5,,47,reviewed,us,us
2011-10-14T10:01:04.290Z,2.602,128.522,60.2,4.7,mb,44,73.6,,1.06,us,usp000j9b8,2014-11-07T01:46:06.714Z,"112 km NNE of Tobelo, Indonesia",earthquake,,11.2,,22,reviewed,us,us
2011-10-14T06:22:56.980Z,1.942,96.549,35.9,4.9,mb,87,88.6,,0.77,us,usp000j9ax,2014-11-07T01:46:06.677Z,"62 km SSE of Sinabang, Indonesia",earthquake,,7.5,,28,reviewed,us,us
2011-10-14T06:09:28.400Z,-5.77,130.783,88.9,4.3,mb,22,61.2,,0.96,us,usp000j9av,2014-11-07T01:46:06.625Z,"218 km W of Tual, Indonesia",earthquake,,8.3,,7,reviewed,us,us
2011-10-13T19:46:28.400Z,-0.29,125.226,56.7,4.4,mb,15,111.3,,0.93,us,usp000j9ab,2014-11-07T01:46:06.518Z,"179 km S of Tondano, Indonesia",earthquake,,23.5,,4,reviewed,us,us
2011-10-13T15:05:04.180Z,-6.46,103.655,32.9,4.7,mb,52,83.1,,1.27,us,usp000j9a1,2014-11-07T01:46:06.457Z,"211 km WSW of Bandar Lampung, Indonesia",earthquake,,16.4,,18,reviewed,us,us
2011-10-13T13:36:30.740Z,-2.339,138.69,35,4.1,mb,12,188,,1.43,us,usp000j99y,2014-11-07T01:46:06.449Z,"217 km W of Abepura, Indonesia",earthquake,,,,1,reviewed,us,us
2011-10-13T11:25:09.840Z,-0.524,119.993,35,4.2,mb,22,122,,0.95,us,usp000j99v,2014-11-07T01:46:06.440Z,"44 km NNE of Palu, Indonesia",earthquake,,,,2,reviewed,us,us
2011-10-13T07:52:45.370Z,-9.43,114.527,35,4.9,mwc,180,27,,1.17,us,usp000j99r,2015-03-24T02:00:02.049Z,"99 km SW of Jimbaran, Indonesia",earthquake,,,,,reviewed,us,gcmt
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,mww,456,18.4,,1.07,us,usp000j99g,2022-04-08T22:07:54.730Z,"88 km SW of Jimbaran, Indonesia",earthquake,,,,,reviewed,us,us
2011-10-13T00:57:08.300Z,-3.034,141.58,58.6,4.3,mb,20,98.6,,1.2,us,usp000j99d,2014-11-07T01:46:06.278Z,"49 km SE of Vanimo, Papua New Guinea",earthquake,,18.6,,4,reviewed,us,us
2011-10-12T20:13:58.310Z,-0.253,123.847,26,4.1,mb,13,157.4,,0.51,us,usp000j994,2014-11-07T01:46:06.250Z,"123 km SE of Gorontalo, Indonesia",earthquake,,24.7,,6,reviewed,us,us
2011-10-12T14:51:15.860Z,-0.265,124.2,81.6,4.6,mb,44,45.2,,1.06,us,usp000j98w,2014-11-07T01:46:06.229Z,"154 km SE of Gorontalo, Indonesia",earthquake,,7.9,,11,reviewed,us,us
2011-10-12T08:59:53.850Z,-3.796,100.616,10,5,mb,123,58.2,,0.96,us,usp000j98n,2014-11-07T01:46:06.198Z,"183 km W of Bengkulu, Indonesia",earthquake,,,,33,reviewed,us,us
2011-10-12T00:54:08.990Z,-0.091,120.101,45.4,4.3,mb,19,122.8,,0.73,us,usp000j98h,2014-11-07T01:46:06.182Z,"93 km NNE of Palu, Indonesia",earthquake,,10.1,,4,reviewed,us,us
2011-10-12T00:13:17.170Z,-5.495,105.438,95.7,4,mb,11,162,,0.31,us,usp000j98g,2014-11-07T01:46:06.180Z,"20 km ESE of Bandar Lampung, Indonesia",earthquake,,11.2,,3,reviewed,us,us
2011-10-11T18:36:39.550Z,-2.138,138.791,20.1,4.6,mb,48,63.2,,1.07,us,usp000j983,2014-11-07T01:46:06.134Z,"210 km WNW of Abepura, Indonesia",earthquake,,19,,18,reviewed,us,us
2011-10-11T13:05:49.030Z,-2.247,138.838,27.2,5.7,mww,164,19.8,,1.02,us,usp000j97s,2022-04-08T22:07:43.568Z,"203 km W of Abepura, Indonesia",earthquake,,9.8,,,reviewed,us,us
2011-10-11T12:10:38.790Z,-2.274,139.001,36.4,4.2,mb,37,73.6,,0.76,us,usp000j97r,2014-11-07T01:46:06.038Z,"184 km W of Abepura, Indonesia",earthquake,,8.3,,10,reviewed,us,us
2011-10-11T11:43:57.050Z,-3.163,118.808,35,4,mb,20,127.9,,0.82,us,usp000j97p,2014-11-07T01:46:06.031Z,"45 km NNW of Majene, Indonesia",earthquake,,,,4,reviewed,us,us
2011-10-11T10:25:16.020Z,-6.986,103.509,21.4,4.7,mb,51,61.4,,0.67,us,usp000j97g,2014-11-07T01:46:06.002Z,"259 km SW of Bandar Lampung, Indonesia",earthquake,,15.7,,21,reviewed,us,us
2011-10-11T05:52:16.870Z,-2.409,139.617,10,4.2,mb,12,71.2,,1.19,us,usp000j97b,2014-11-07T01:46:05.988Z,"near the north coast of Papua, Indonesia",earthquake,,,,2,reviewed,us,us
2011-10-11T00:57:57.080Z,-7.705,105.916,35,4.3,mb,19,115.4,,1.39,us,usp000j971,2014-11-07T01:46:05.930Z,"105 km SW of Pelabuhanratu, Indonesia",earthquake,,,,2,reviewed,us,us
2011-10-10T23:08:23.490Z,-5.534,131.376,67.2,4.5,mb,18,47.4,,1.08,us,usp000j96s,2014-11-07T01:46:05.901Z,"152 km W of Tual, Indonesia",earthquake,,10.6,,3,reviewed,us,us
2011-10-10T20:04:55.800Z,-1.042,130.52,10,4.1,mb,12,157.4,,1.45,us,usp000j96j,2014-11-07T01:46:05.882Z,"84 km WSW of Sorong, Indonesia",earthquake,,,,3,reviewed,us,us
2011-10-10T07:24:46.020Z,-3.527,129.914,35,4.1,mb,25,109.2,,1.29,us,usp000j95v,2014-11-07T01:46:05.775Z,"112 km E of Amahai, Indonesia",earthquake,,,,4,reviewed,us,us
